"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 09 13:38:04 GMT 2024","Tue Apr 09 13:38:05 GMT 2024","909","Gradle suite","Gradle test","lms_tests.Tests_UI.login_tests.LoginTests","lms_tests.Tests_UI.login_tests.LoginTests","LOGIN_DATA_PROVIDER","LOGIN_DATA_PROVIDER",""
"failed","Tue Apr 09 13:37:44 GMT 2024","Tue Apr 09 13:37:46 GMT 2024","2125","Gradle suite","Gradle test","lms_tests.Tests_UI.login_tests.LoginTests","lms_tests.Tests_UI.login_tests.LoginTests","LOGIN_DATA_PROVIDER","LOGIN_DATA_PROVIDER",""
"passed","Tue Apr 09 13:37:23 GMT 2024","Tue Apr 09 13:37:43 GMT 2024","19790","Gradle suite","Gradle test","lms_tests.Tests_UI.TempUITests","lms_tests.Tests_UI.TempUITests","fillManyTextBoxes","fillManyTextBoxes",""
"passed","Tue Apr 09 13:37:50 GMT 2024","Tue Apr 09 13:37:52 GMT 2024","1898","Gradle suite","Gradle test","lms_tests.Tests_UI.login_tests.LoginTests","lms_tests.Tests_UI.login_tests.LoginTests","LOGIN_DATA_PROVIDER","LOGIN_DATA_PROVIDER",""
"passed","Tue Apr 09 13:37:53 GMT 2024","Tue Apr 09 13:37:54 GMT 2024","784","Gradle suite","Gradle test","lms_tests.Tests_UI.login_tests.LoginTests","lms_tests.Tests_UI.login_tests.LoginTests","LOGIN_DATA_PROVIDER","LOGIN_DATA_PROVIDER",""
"passed","Tue Apr 09 13:37:48 GMT 2024","Tue Apr 09 13:37:49 GMT 2024","1436","Gradle suite","Gradle test","lms_tests.Tests_UI.login_tests.LoginTests","lms_tests.Tests_UI.login_tests.LoginTests","LOGIN_DATA_PROVIDER","LOGIN_DATA_PROVIDER",""
"passed","Tue Apr 09 13:37:58 GMT 2024","Tue Apr 09 13:38:00 GMT 2024","1602","Gradle suite","Gradle test","lms_tests.Tests_UI.login_tests.LoginTests","lms_tests.Tests_UI.login_tests.LoginTests","LOGIN_DATA_PROVIDER","LOGIN_DATA_PROVIDER",""
"passed","Tue Apr 09 13:37:55 GMT 2024","Tue Apr 09 13:37:57 GMT 2024","1409","Gradle suite","Gradle test","lms_tests.Tests_UI.login_tests.LoginTests","lms_tests.Tests_UI.login_tests.LoginTests","LOGIN_DATA_PROVIDER","LOGIN_DATA_PROVIDER",""
"passed","Tue Apr 09 13:38:01 GMT 2024","Tue Apr 09 13:38:03 GMT 2024","1561","Gradle suite","Gradle test","lms_tests.Tests_UI.login_tests.LoginTests","lms_tests.Tests_UI.login_tests.LoginTests","LOGIN_DATA_PROVIDER","LOGIN_DATA_PROVIDER",""
